band	start	end	name
chr2	200588173	200603297	TNS1
chr2	200695733	200700372	MPP4
chr2	200712304	200735177	STRADB
chr2	200695722	200738781	BZW1
chr2	200740820	200755067	WDFY1
chr2	200775583	200775750	SLC4A3
chr2	200780494	200812170	INO80D
chr2	200811922	200813404	EEF1B2
chr2	200830008	200830116	ADAM23
chr2	200844239	200845461	PIKFYVE
chr2	200849037	200849144	ACADL
chr2	200853081	200853995	LANCL1
chr2	200863151	200863247	FN1
chr2	200871373	200881742	PECR
chr2	200881714	200881821	IGFBP2
chr2	200889368	200893297	IGFBP5
chr2	200899019	200899121	PLCD4
chr2	200920220	200921738	ZNF142
chr2	200963298	200978982	PRKAG3
chr2	200996049	201009452	WNT6
chr2	201063088	201064051	CNPPD1
chr2	201066690	201067191	ABCB6
chr2	201079841	201079944	STK16
chr2	201071432	201085513	ORC2
chr2	201097743	201098091	TRAK2
chr2	201102088	201102957	SUMO1
chr2	201101381	201103136	EPHA4
chr2	201118522	201119177	PARD3B
chr2	201137515	201140027	FARSB
chr2	201141903	201141966	CRYGD
chr2	201140283	201144196	MREG
chr2	201162483	201162680	TNP1
chr2	201166964	201167546	FASTKD2
chr2	201183215	201186380	NRP2
chr2	201212282	201213081	CREB1
chr2	201213297	201214660	KLF7
chr2	201214652	201214950	CYP20A1
chr2	201233464	201242925	NDUFB3
chr2	201288550	201289722	SATB2
chr2	201397605	201399510	ACSL3
chr2	201410543	201413308	CHPF
chr2	201423512	201423604	DNPEP
chr2	201451733	201458823	INHA
chr2	201487800	201511827	MOGAT1
chr2	201549630	201550307	OBSL1
chr2	201550523	201551049	FAM124B
chr2	201552858	201553612	TUBA4A
chr2	201553687	201554031	VIL1
chr2	201554095	201554390	AAMP
chr2	201554383	201556051	PNKD
chr2	201556891	201558265	MRPL44
chr2	201621645	201623430	PAX3
chr2	201620185	201626323	TTLL4
chr2	201646715	201646820	USP37
chr2	201645155	201694057	SERPINE2
chr2	201716641	201726552	DNAJB2
chr2	201762736	201763573	WNT10A
chr2	201790471	201807938	TMBIM1
chr2	201808680	201808782	CYP27A1
chr2	201824547	201824832	AOX1
chr2	201927438	201927543	ATIC
chr2	202032769	202033537	SMARCAL1
chr2	202034586	202038445	BARD1
chr2	202073288	202109664	CARF
chr2	202113625	202117058	CDK15
chr2	202178659	202179391	MDH1B
chr2	202179296	202179971	IDH1
chr2	202201383	202201886	FAM117B
chr2	202207245	202222006	WDR12
chr2	202231695	202231849	ABI2
chr2	202265764	202275683	METTL21A
chr2	202276430	202276518	UNC80
chr2	202278107	202278192	PTH2R
chr2	202291331	202291421	CPO
chr2	202293050	202293134	NBEAL1
chr2	202333438	202333728	KANSL1L
chr2	202336023	202336727	SPAG16
chr2	202336738	202337200	ABCA12
chr2	202357075	202357417	RETREG2
chr2	202374931	202375604	CTDSP1
chr2	202464825	202475139	CNOT9
chr2	202505011	202505343	MARCH4
chr2	202520400	202520989	STK11IP
chr2	202614213	202614704	GMPPA
chr2	202614852	202615529	KCNE4
chr2	202615768	202616440	AP1S3
chr2	202616699	202617212	KCTD18
chr2	202617283	202617627	FAM126B
chr2	202617694	202617987	ALS2CR12
chr2	202617982	202618881	C2CD6
chr2	202619184	202619896	TMEM237
chr2	202635488	202725232	FZD7
chr2	202773719	202773935	CATIP
chr2	202814756	202820021	ZFAND2B
chr2	202880600	202882855	TYW5
chr2	202924608	202925904	MAIP1
chr2	202912278	202941966	CCDC140
chr2	202995193	202995403	SGPP2
chr2	203040107	203040899	CCNYL1
chr2	203015790	203041857	FZD5
chr2	203052284	203052418	CRYGC
chr2	203061313	203062403	TMEM169
chr2	203074684	203075142	CXCR1
chr2	203190779	203191277	ARPC2
chr2	203259603	203259897	RNF25
chr2	203239020	203280115	STK36
chr2	203315389	203315871	FEV
chr2	203328458	203329226	CRYBA2
chr2	203328393	203366957	IHH
chr2	203439436	203495353	ANKZF1
chr2	203634576	203636016	GLB1L
chr2	203672174	203672423	SGO2
chr2	203706523	203734912	ICA1L
chr2	203764294	203765593	CTLA4
chr2	203772630	203773502	ICOS
chr2	203782036	203782143	MYL1
chr2	203867942	203872775	CRYGA
chr2	203936747	203961577	CDK5R2
chr2	204065705	204067363	SCG2
chr2	204090456	204109849	RAPH1
chr2	204228136	204234985	VWC2L
chr2	204306841	204307364	DES
chr2	204379094	204379792	ENSAP3
chr2	204470075	204473837	C2orf69
chr2	204475355	204507672	PLEKHM3
chr2	204545841	204558186	CD28
chr2	205253303	205253503	ERBB4
chr2	205685792	205697734	GPBAR1
chr2	205900629	205900958	CXCR2
chr2	205949090	205950145	CFAP65
chr2	205989584	206000858	CRYGB
chr2	206007879	206007974	KIAA2012
chr2	206025592	206025697	RESP18
chr2	206009704	206063244	GPR1
chr2	206116109	206116500	NHEJ1
chr2	206115546	206122323	RUFY4
chr2	206127559	206132969	C2orf80
chr2	206160842	206161024	TMEM198
chr2	206161840	206161929	SPATS2L
chr2	206161877	206161957	NIF3L1
chr2	206176565	206213371	RPE
chr2	206221314	206221634	RPL37A
chr2	206236235	206236871	ATG9A
chr2	206259627	206259918	MIR375
chr2	206260065	206260214	MIR26B
chr2	206274881	206305147	RNU6-664P
chr2	206410086	206410909	RNA5SP119
chr2	206419291	206420238	RNU6-642P
chr2	206640072	206641282	RNU6-312P
chr2	206643420	206648847	RNY4P34
chr2	206686516	206687362	RNU1-133P
chr2	206701064	206701185	RN7SKP178
chr2	206738256	206765286	RNU6-619P
chr2	206783233	206783308	RNA5SP117
chr2	206866794	206868289	ZDBF2
chr2	206939553	206969474	RPL12P16
chr2	207109986	207110073	BMPR2
chr2	207120883	207122044	RNU6-474P
chr2	207081015	207124408	SNORD51
chr2	207166399	207166498	RNU6-31P
chr2	207173633	207222790	SNORA70I
chr2	207239649	207245588	RNU6-136P
chr2	207239863	207254252	SNORA41
chr2	207269274	207269424	MIR153-1
chr2	207260444	207270690	RNU6-440P
chr2	207550260	207560348	RNU6-360P
chr2	207609113	207613026	SNORD70B
chr2	207654780	207654951	SNORD70
chr2	207680532	207680639	PPP1R14BP2
chr2	207711647	207714824	PPIAP68
chr2	207753871	207754435	SLC23A3
chr2	207754806	207754881	RPL5P8
chr2	207762585	207769563	NPM1P33
chr2	207821289	207822769	SEPHS1P6
chr2	208019637	208019741	MIR1302-4
chr2	208031382	208031953	MIR548F2
chr2	208054160	208054258	KIAA2012-AS1
chr2	208057247	208057745	RNA5SP118
chr2	208108316	208112508	RN7SKP200
chr2	208121606	208124501	RN7SKP213
chr2	208128136	208129830	RN7SKP38
chr2	208135393	208137697	RNA5SP120
chr2	208142572	208146168	RNU6-651P
chr2	208160739	208163576	RNA5SP115
chr2	208208134	208208984	RPS29P9
chr2	208214723	208222625	MTCO1P17
chr2	208255399	208256168	DAZAP2P1
chr2	208269342	208269957	LINC01921
chr2	208360630	208361369	RPL23P4
chr2	208359713	208494029	HMGN1P6
chr2	208469849	208540413	ATG12P2
chr2	208920546	208920664	LINC01857
chr2	209072596	209074148	HMGB1P9
chr2	209145240	209147687	VWC2L-IT1
chr2	209178965	209181123	MTATP6P16
chr2	209579314	209678628	BICD1P1
chr2	209721912	209722021	LINC01280
chr2	210028416	210029156	MTND3P16
chr2	210023121	210029806	RPL17P10
chr2	210030732	210064356	KRT18P39
chr2	210171517	210230383	RPL12P17
chr2	210265962	210266074	KRT8P30
chr2	210291031	210303615	CATIP-AS1
chr2	210434520	210440745	LINC01802
chr2	210477681	210576474	RPL23AP36
chr2	211657596	211665354	HNRNPA1P35
chr2	211778272	211779763	MTND4P23
chr2	212832160	212832945	SATB2-AS1
chr2	212911002	212919809	FTCDNL1
chr2	213006038	213015278	CFLAR-AS1
chr2	212581356	213021545	RPL23AP28
chr2	213155805	213167712	RPL23AP30
chr2	213266994	213276152	HSPA9P1
chr2	213276551	213284205	TMEM256P2
chr2	214411076	214415203	MTND5P25
chr2	214697726	214698059	MTND4P30
chr2	214728537	214730508	MTCO3P16
chr2	214960391	214962062	MTND5P31
chr2	215013123	215013610	PSMA2P3
chr2	215311955	215326056	TPT1P2
chr2	215360865	215363640	LINC01494
chr2	215436252	215436992	MYL6BP1
chr2	215620107	215621353	NANOGP2
chr2	215804730	215804981	LINC01803
chr2	215942804	216013613	CRYGEP
chr2	216174895	216176032	MYOSLID
chr2	216211403	216213519	PKP4P1
chr2	216217044	216220192	CXCR2P1
chr2	216259594	216266130	RPL10P6
chr2	216486770	216498746	LINC01614
chr2	216590425	216606938	RPL7L1P9
chr2	216632827	216661917	UBE2V1P11
chr2	216785773	216786144	PCED1CP
chr2	216805736	216806129	DIRC3
chr2	216868011	216869156	IDH1-AS1
chr2	216694463	216993999	DYTN
chr2	216995905	216996490	IMPDH1P10
chr2	217425509	217434216	RPL23AP31
chr2	217693894	217696763	MTND2P23
chr2	217978706	217992615	CRYGFP
chr2	218060338	218061412	POLHP1
chr2	218034959	218068849	RPL7P14
chr2	218162844	218166995	MTND3P17
chr2	218200433	218201388	DIRC3-AS1
chr2	218225918	218229303	HIGD1AP4
chr2	218255318	218257366	MTCO1P54
chr2	218264180	218265921	KRT8P15
chr2	218341910	218341980	RPSAP27
chr2	218354074	218354572	MTCO2P17
chr2	218326888	218357966	LANCL1-AS1
chr2	218366665	218367322	GAPDHP49
chr2	218385154	218385574	LINC01878
chr2	218402645	218402722	HNRNPA1P51
chr2	218419120	218428255	FABP5P14
chr2	218568930	218574159	MTND4LP16
chr2	218589213	218589320	MTCO2P16
chr2	218664166	218664901	FAM237A
chr2	218710993	218737978	MTND4LP13
chr2	218818689	218819144	MTATP6P17
chr2	218823089	218823154	PSMB3P2
chr2	218859964	218871739	LINC00607
chr2	218883849	218890099	HSPA8P6
chr2	218900810	218930636	MTCO1P46
chr2	218944628	218961903	LINC01953
chr2	218975598	218976736	LINC00608
chr2	219002214	219015721	DSTNP5
chr2	219054419	219060467	LINC01792
chr2	219069353	219069809	SNAI1P1
chr2	219076291	219124764	CATIP-AS2
chr2	219173050	219176898	MTCO3P17
chr2	219195236	219207421	GCSHP3
chr2	219209771	219222738	KLF7-IT1
chr2	219236760	219240234	LINC01877
chr2	219245472	219246424	MRPL50P2
chr2	219251586	219252993	SNORD11
chr2	219253242	219272011	RNU7-147P
chr2	219279368	219280170	RNU7-45P
chr2	219294110	219294200	MEAF6P1
chr2	219299001	219304130	RN7SL717P
chr2	219327408	219331178	RN7SL764P
chr2	219358869	219358983	PPIL3
chr2	219420044	219423820	MTND4LP17
chr2	219427476	219429319	ENO1P4
chr2	219442015	219444844	RN7SL40P
chr2	219491866	219498244	RN7SL807P
chr2	219497610	219498246	AOX2P
chr2	219496354	219498287	TUBA4B
chr2	219498883	219502441	AOX3P
chr2	219482072	219516877	MTND4P29
chr2	219517240	219533031	RNA5SP116
chr2	219538947	219543097	RN7SKP43
chr2	219544049	219547549	RNU6-1206P
chr2	219549072	219549147	RN7SKP260
chr2	219559082	219559626	RNU6-762P
chr2	219569161	219575053	MIR2355
chr2	219645089	219645631	LINC01963
chr2	219685380	219687345	MIR3130-2
chr2	219697798	219698214	RN7SL670P
chr2	219904050	219904889	RN7SL753P
chr2	219906501	219906565	MIR3131
chr2	220048821	220049272	MIR3132
chr2	220127545	220212491	MIR4438
chr2	220105655	220450778	MIR4776-1
chr2	220450678	220704566	MIR4268
chr2	222044524	222044994	SNORD11B
chr2	222904639	222905055	MIR6809
chr2	222917386	222919363	MIR7845
chr2	223248497	223248794	MIR6810
chr2	223398266	223398546	GPR1-AS
chr2	223765176	223837484	CPS1-IT1
chr2	223965700	223967706	CCDC195
chr2	223957403	223967714	MIR3130-1
chr2	223975152	223982780	MIR4776-2
chr2	224169663	224171537	MIR9500
chr2	224294929	224295753	MIR4775
chr2	224378697	224401994	AOX3P-AOX2P
chr2	224464681	224474491	MIR6513
chr2	224499386	224500100	SPEGNB
chr2	224773240	224787118	FARP2
chr2	225010460	225010540	C2orf83
chr2	225399709	225654018	GPC1
chr2	225698253	225698539	ASB1
chr2	225698513	225703654	NGEF
chr2	225761558	225762112	SP100
chr2	225992980	225993197	HDAC4
chr2	226180043	226185371	RAD18
chr2	226658709	226658793	LMCD1
chr2	226792137	226795246	PRLH
chr2	226804035	226805061	SPP2
chr2	226800145	226811029	TRNT1
chr2	226837523	226839607	DGKD
chr2	226968988	226969122	SP140
chr2	227002710	227164236	COL4A4
chr2	227237776	227259198	ATG16L1
chr2	227284303	227291039	USP40
chr2	227325364	227330689	IL5RA
chr2	227362155	227379306	CRBN
chr2	227387682	227387949	OGG1
chr2	227472131	227472187	CCL20
chr2	227510720	227524904	NCL
chr2	227587236	227587515	EFHD1
chr2	227598892	227599255	KCNJ13
chr2	227608783	227609101	NEU2
chr2	227614537	227614840	MLPH
chr2	227616997	227617790	HDLBP
chr2	227616997	227618655	PPP1R7
chr2	227611393	227633085	PASK
chr2	227666803	227667061	STK25
chr2	227687434	227701252	MTERF4
chr2	227724439	227724757	HJURP
chr2	227728334	227728625	DAW1
chr2	227745844	227746681	LRRFIP1
chr2	227778509	227778735	RAB17
chr2	227801839	227804705	EMC3
chr2	227805738	227813987	SSUH2
chr2	227870082	227870644	SH3BP4
chr2	227887630	227887744	KIF1A
chr2	227871634	227890000	NDUFA10
chr2	227990907	227995635	SAG
chr2	228169742	228169849	SLC6A11
chr2	228352119	228353215	IQCA1
chr2	228483260	228611395	ILKAP
chr2	228683536	228684580	PER2
chr2	228753323	228753786	RAMP1
chr2	229003885	229004400	SCLY
chr2	229025576	229232085	IRAK2
chr2	229236339	229236609	CAMK1
chr2	229580153	229587177	THUMPD3
chr2	229606237	229606299	VHL
chr2	229701793	229702148	BHLHE40
chr2	229768615	229778465	ARL8B
chr2	229894345	229894453	EDEM1
chr2	229937813	229937882	CNTN6
chr2	229942727	229945137	CHL1
chr2	229973314	229973421	GPR55
chr2	229922490	229977174	SP110
chr2	230058228	230058324	CHRND
chr2	230059226	230068289	DOCK10
chr2	230138600	230138783	HTR2B
chr2	230125309	230167494	ITM2C
chr2	230169127	230170915	SLC19A3
chr2	230203623	230214159	EIF4E2
chr2	230342069	230372744	ARMC9
chr2	230410699	230412529	CAB39
chr2	230416220	230449380	RNPEPL1
chr2	230507100	230507386	CAPN10
chr2	230515022	230515638	SUMF1
chr2	230573166	230573809	NYAP2
chr2	230538287	230579933	RHBDD1
chr2	230584814	230586715	ACKR3
chr2	230587120	230587227	TRPM8
chr2	230690920	230700529	HES6
chr2	230725142	230725403	ESPNL
chr2	230752140	230752247	ANKMY1
chr2	230779005	230790978	COPS7B
chr2	230836908	230837385	DIS3L2
chr2	230864638	230876947	CPNE9
chr2	230886814	230887738	FANCD2
chr2	230908851	230910102	CNTN4
chr2	230907317	230925226	ANO7
chr2	230924566	230929919	ITPR1
chr2	230957592	230957950	SPHKAP
chr2	230988127	230995881	PID1
chr2	230996169	231002756	TRIP12
chr2	231037561	231047246	FBXO36
chr2	231052039	231052637	GAL3ST2
chr2	231056874	231070106	LHFPL4
chr2	231108229	231125118	B3GNT7
chr2	231133461	231133630	PDE6D
chr2	231198642	231215280	BRPF1
chr2	231256096	231256306	RPUSD3
chr2	231362707	231362793	TATDN2
chr2	231388975	231394984	GHRL
chr2	231397175	231398257	SEC13
chr2	231433922	231434426	ATP2B2
chr2	231437100	231437421	SLC6A1
chr2	231452194	231453153	AGAP1
chr2	231455799	231455936	SNED1
chr2	231456443	231456523	SLC16A14
chr2	231456009	231457410	NPPC
chr2	231460370	231460440	ALPP
chr2	231493707	231495299	ALPG
chr2	231501989	231502201	ALPI
chr2	231497089	231507256	COL6A3
chr2	231508425	231514339	IL17RE
chr2	231523159	231530495	IL17RC
chr2	231559902	231560364	CRELD1
chr2	231585863	231586327	PRRT3
chr2	231592900	231594283	FANCD2OS
chr2	231645997	231646273	MTMR14
chr2	231710490	231711383	UGT1A6
chr2	231711524	231711647	SETD5
chr2	231713313	231713398	SEPT2
chr2	231768603	231768680	DTYMK
chr2	231737421	231781263	ING5
chr2	231781706	231788927	ATG4B
chr2	231789480	231789887	KLHL30
chr2	231810347	231810844	GBX2
chr2	231809845	231812352	INPP5D
chr2	231892241	231892298	TM4SF20
chr2	231925384	231926328	MFF
chr2	231978487	232015720	COL4A3
chr2	231961707	232087552	IRS1
chr2	232172652	232172747	SETMAR
chr2	232343115	232343903	JAGN1
chr2	232349753	232351309	TADA3
chr2	232368575	232368697	ECEL1
chr2	232378723	232379784	NMUR1
chr2	232379758	232381037	COPS9
chr2	232385749	232387044	MAB21L4
chr2	232406842	232410714	AGXT
chr2	232415817	232419816	ZBTB8OSP2
chr2	232420660	232421461	PSMD1
chr2	232442033	232447418	SPATA3
chr2	232456124	232459284	AGFG1
chr2	232479826	232482458	LRRN1
chr2	232522500	232523330	BOK
chr2	232526159	232528913	THAP4
chr2	232539726	232541882	RBM44
chr2	232550473	232550573	TEX44
chr2	232547969	232550592	OR6B3
chr2	232550673	232556596	OTOS
chr2	232581301	232584372	GPR35
chr2	232649848	232650136	ERFE
chr2	232697348	232705947	EMC3-AS1
chr2	232729522	232730198	D2HGDH
chr2	232760145	232767949	OXTR
chr2	232768315	232771264	LINC00471
chr2	232782664	232782766	OR6B2
chr2	232828652	232828751	ASB18
chr2	232857269	232870400	CAV3
chr2	232882252	232885536	SNORC
chr2	233012891	233015884	TPM3P8
chr2	233032671	233035057	TDGF1P2
chr2	233076261	233125805	UBE2F
chr2	233205198	233205479	RPL23AP38
chr2	233251684	233264101	AQP12A
chr2	233275726	233276002	MROH2A
chr2	233288675	233288940	AQP12B
chr2	233307884	233319004	SP140L
chr2	233351131	233353416	CIDECP1
chr2	233379842	233379955	LINC02610
chr2	233386053	233388985	CIDEC
chr2	233481235	233481642	PTMA
chr2	233545481	233547032	DNER
chr2	233585438	233586291	RTP5
chr2	233603552	233604401	ARL4C
chr2	233647925	233649026	PDCD1
chr2	233682367	233692347	DUSP28
chr2	233693433	233708699	SRGAP3
chr2	233721521	233722065	GRM7
chr2	233738951	233741957	HRH1
chr2	233747213	233748079	CHRNG
chr2	233750616	233753656	COPS8
chr2	233754422	233755269	RNY4P19
chr2	233760287	233771615	RNU6-451P
chr2	233712991	233773299	RNU6-624P
chr2	233729107	233773299	RNU1-31P
chr2	233617644	233773310	RNU6-268P
chr2	233775723	233779782	RNU6-670P
chr2	233833415	233840738	RNU1-93P
chr2	233865495	233867359	RNU6-234P
chr2	233866128	233868230	RNU6-1051P
chr2	233933739	233937450	SNORD82
chr2	234050836	234056278	NEU4
chr2	234082258	234084490	TRAF3IP1
chr2	234109080	234109481	GIGYF2
chr2	234222837	234223941	ECEL1P1
chr2	234329482	234329838	C2orf72
chr2	234455156	234455783	THUMPD3-AS1
chr2	234438327	234462127	RNU6-1027P
chr2	234493040	234496600	SNORA75
chr2	234743541	234745606	RNA5SP122
chr2	234887368	234888526	SNORD20
chr2	235084821	235088586	MIR149
chr2	235147015	235147500	MIR562
chr2	235177895	235178905	RNU6-882P
chr2	235524323	235744811	OR5S1P
chr2	235773854	235775794	EEF1B2P7
chr2	235882361	235882493	TTLL3
chr2	236037249	236037311	PGAM1P4
chr2	236072294	236072556	RPL21P17
chr2	236153070	236153172	RPL23AP39
chr2	236210372	236210548	OR7E122P
chr2	236196057	236214601	MIR885
chr2	236567786	236581097	LINC01881
chr2	236733381	236752806	TIGD1
chr2	237059433	237085817	HDAC4-AS1
chr2	237257090	237257676	MIR1471
chr2	237324002	237330180	RNU6-613P
chr2	237421419	237425276	RNU6-1140P
chr2	237428919	237434822	RN7SKP144
chr2	237486408	237510674	RNU2-22P
chr2	237563164	237563270	LINC01986
chr2	237591019	237592006	DIS3L2P1
chr2	237683403	237684473	UBTFL8
chr2	237869903	237869982	CICP10
chr2	237967074	238068170	MSL3P1
chr2	238127394	238128842	CHL1-AS2
chr2	238158981	238164726	ATP2B2-IT2
chr2	238170401	238173926	SRGAP3-AS1
chr2	238289126	238300185	LINC01266
chr2	238412641	238412745	DNAJC19P4
chr2	238427076	238427729	LINC01107
chr2	238735262	238735547	LINC01907
chr2	238720323	238740780	GRM7-AS3
chr2	238848031	238887252	CROCC2
chr2	239085826	239085926	LINC00606
chr2	239305461	239305545	SNRPGP8
chr2	239625697	239630839	LMCD1-AS1
chr2	239958536	239976585	CNTN4-AS2
chr2	240028964	240030456	LINC01940
chr2	240045076	240046072	DNAJB3
chr2	240079432	240080362	UGT1A11P
chr2	240109101	240110052	SRGAP3-AS3
chr2	240449314	240451543	UGT1A2P
chr2	240456000	240456089	TMSB10P1
chr2	240454837	240462484	SRGAP3-AS2
chr2	240480992	240500104	RPL23AP26
chr2	240562486	240564013	UGT1A12P
chr2	240582699	240586699	CYCSP11
chr2	240586733	240589810	PNPT1P1
chr2	240696974	240698478	PRRT3-AS1
chr2	240701203	240701685	ECEL1P3
chr2	240719148	240720285	RNF10P1
chr2	240886047	240892035	HINT2P1
chr2	241035533	241040381	LINC00852
chr2	241015598	241064116	ITPR1-DT
chr2	241089168	241094376	OR9S24P
chr2	241150482	241158794	FBXO36-IT1
chr2	241188508	241196168	RPL3P5
chr2	241229482	241229983	RPS8P6
chr2	241315958	241317538	LINC01891
chr2	241351339	241353104	LINC01880
chr2	241372559	241395644	LINC01807
chr2	241477904	241477982	SLC6A1-AS1
chr2	241551423	241562476	CRB3P1
chr2	241581921	241582726	HSPE1P9
chr2	241584967	241585075	IQCA1-AS1
chr2	241584419	241602170	CYCSP10
chr2	241690413	241694289	RPL17P11
chr2	241734714	241735498	TWIST2
chr2	241754792	241755740	LINC01237
chr2	241776824	241804208	UGT1A13P
chr2	241809109	241810623	BOK-AS1
chr2	241811408	241813770	LINC01937
chr2	241844379	241845036	MRPS10P2
chr2	241851232	241852886	CHL1-AS1
chr2	241881947	241958933	COX20P2
chr2	242087350	242088457	DUSP5P2
chr2	242122286	242122469	AGAP1-IT1
chr3	23756	24501	SRGAP3-AS4
chr3	53347	54346	BHLHE40-AS1
chr3	196595	409417	EGOT
chr3	536230	846015	MRPS36P1
chr3	617788	618314	GRM7-AS1
chr3	1008134	1012934	ATP2B2-IT1
chr3	1595776	1596245	RPL7L1P10
chr3	1730069	1730474	PRSS56
chr3	2098812	2745687	GRM7-AS2
chr3	2110408	2144241	BANF1P3
chr3	2985230	2985575	LINC01238
chr3	3039032	3061145	CNTN4-AS1
chr3	3066325	3110374	SPATA3-AS1
chr3	3102912	3103015	RPSAP32
chr3	3126915	3149023	RNU7-9P
chr3	3144627	3179727	RNU7-127P
chr3	3152941	3153435	RN7SL499P
chr3	3250686	3627296	UGT1A5
chr3	3700813	3800875	GHRLOS
chr3	3799436	3847703	UGT1A9
chr3	3981980	3984295	RN7SL553P
chr3	4414579	4414960	ARPC4
chr3	4490890	4493163	UGT1A1
chr3	4493344	4521164	UGT1A8
chr3	4749191	4751590	UGT1A10
chr3	4750332	4750685	UGT1A3
chr3	4814293	4856755	RN7SL834P
chr3	4896808	4979961	UGT1A7
chr3	4979115	4985323	RN7SL120P
chr3	5068675	5069044	ECEL1P2
chr3	5080211	5084429	RN7SL359P
chr3	5086177	5086279	UGT1A4
chr3	5099626	5099861	SEPT14P2
chr3	5187171	5188298	HMGB1P3
chr3	5187645	5208172	ARPC4-TTLL3
chr3	5252925	5253223	SCARNA6
chr3	5255534	5256761	RNU6-1333P
chr3	5962841	6124120	SCARNA5
chr3	6148483	6365885	RNU6-1194P
chr3	6208268	6208571	RNU6-964P
chr3	6490478	6736129	RNA5SP121
chr3	6631688	6644894	RNU6-107P
chr3	6692318	6693088	RN7SKP283
chr3	6773036	6773343	RNU4ATAC17P
chr3	7519740	7535284	BRK1
chr3	7606889	7607897	UBE2F-SCLY
chr3	8364706	8366392	CAPN10-DT
chr3	8750407	8769617	MIR5702
chr3	8775401	8902456	MIR4777
